X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
0.3534585027978663,0.6463520410527405,1.951235616441334,0.5710451943141529,-0.9852241570985086,0.5976754220730017,0.19191008161444573,-0.32508867437493005,-1.4009696130523115,0.713652214863951,1.509222357105694,0.7643997942461601,-2.1972179725421346,-1.0327593329317561,1.232164667240646,0.4490853559470689,-1.305351320046777,-1.2161658884811066,-0.6112442060917899,-0.3723360227716164
-0.5563660472077461,0.7730243618003362,0.40695721148091424,-0.20408627403693783,-0.475167495163536,-1.0187709805901284,-0.1931494507379529,0.3386948152899768,0.9859621713778053,-0.5239763300529106,-1.0771902079070972,-1.6688729267201288,1.3070401389566537,0.5474041409717199,0.8564413246621129,-0.4439373752728173,1.172202423625395,1.2468123234646076,1.3394489655587454,0.574858120780285
-1.1048788911953031,-0.7748894591881939,-0.6781895638723738,-1.1486977676439905,1.211481803364104,-0.6157322148705802,0.6597959616034318,-2.122212516147436,0.8691891922688835,1.2758198169963377,-1.6817505664217645,-0.3921025214675883,1.4165701637655186,1.140206792500439,-1.1847577860635583,0.3568296557358914,1.1729598042662148,-0.377770557143977,0.9172350974922755,0.2860281578696419
0.30701111598776704,-0.7846579805668952,-2.1528306035011933,0.466182179682957,0.5071766210064319,0.39994863984912316,-0.5899194337126694,0.03558726662623012,0.7000842354256409,-0.6499098792531258,-1.4280325135450433,0.8717920808925737,0.8205119459526675,-0.12044906370045118,-0.8013525537101369,0.5002614530608004,1.1090872411738233,-1.415041912411993,0.7152652847780259,0.6292715784998059
0.9663960835542544,1.837387527192448,-0.15150758669010814,1.6083974940335877,-1.311755271208196,0.11709192561579583,0.7490549523294191,0.23655301446354474,-0.12344238221350341,-1.1811142897037188,0.3267013194221251,-0.6284319668397247,-0.6661597293681318,-0.4109073818394452,-0.9005536656517138,-0.9370003738549252,-1.5622349683034378,0.015186992212171046,0.8906689036974937,-0.5629916761989467
-0.11089612004701499,-0.2585098134055634,1.412839353908646,0.09936534470702092,0.407294315855795,-1.097086989536991,-0.15586271909955968,0.8228074226442597,1.2786238796669434,-1.7165666544544704,-1.0769869959018261,-0.16539638516767338,0.5783911800986036,1.16263353291337,0.9089846994800109,0.14580826695301832,1.2862832991694375,-0.9161418659647426,0.43883653038092596,0.5696646198859096
0.42430846188819554,0.5765836681797105,-1.290760752079769,-0.02475087749149203,-0.7932835605061569,-1.1853119327769301,-1.2019191182872082,-0.6991787979749828,0.6197075979719116,0.9401081084613047,0.8172023625064583,-0.3775284954105294,-1.2815377468335476,1.2579010245820335,-0.977514624309899,0.377758009038418,0.004209282319392186,0.5202182860478385,0.17190210577271992,-1.5278934138607683
-0.37457266654891785,-0.3703006124829827,0.6250376122167997,-0.4967409225780293,0.5514807995175044,0.06953590659667142,1.1338593152130982,-0.500208634649952,0.206562259056242,-0.027307414049379634,1.4505609491533862,1.7838773710430698,-0.8307160436658584,-0.8160538046738117,0.9179865867880623,0.8778065081812902,-1.8481999687848087,0.39467440217941163,-0.3971578840889663,0.4733974979942043
0.0715373984013168,-0.3127518549995279,1.4663878802493993,0.6692509752184921,-0.08826185895348652,-0.2788723480363984,-0.6640790441653344,-1.4601772442545036,0.4522229129787838,0.527552181241888,-1.333468502273593,2.4918145353227095,1.6545419670445811,0.8628628208998699,1.37686918383068,-0.4492084575141962,1.225480133371257,-1.6273885345628334,0.16993228526271345,2.297923610983125
-0.2893482108583697,-1.4967607632662816,0.844351322221448,-1.773719680100256,1.2408032847296837,-1.2661099762651247,1.1471395448467685,0.05649735407457388,-1.6525326478942204,-0.9499906390663989,-1.3253211916695091,-0.41933528295998884,1.7028187488486923,-0.31045570730455013,0.2062091476393244,0.7133393256347588,1.1246721831242366,-0.9113494406806485,0.6162233730832403,0.7468207946603325
0.29929367981634886,-0.24238560876210558,0.9553493924447919,-0.11032606706450411,-0.23281426243624734,-2.498965897659082,0.31257971968999615,1.0157452005171657,0.5109683368456488,-1.7298264132605423,1.0772599352921164,0.486834862313229,-1.6153724955858815,0.7451063055124334,-0.25945862499131533,0.9863813227399398,-1.3160402275952905,-1.8541906805745656,-0.369063639457117,1.201608403151372
-1.5147425751089894,-1.1959635120520193,-0.020621624484933557,-2.1485859893359422,1.9093013693899072,-1.3943576601083563,-0.17422559966326204,1.3619333311979256,-0.13993461582946573,0.2276520507394672,0.24026175850081674,0.4481750864645358,0.7583825960650757,0.6225758688231036,1.0387297189634173,-0.3023762366739814,0.8879006236337865,1.7483402732895577,-0.3427555341515053,-0.4542938659539844
0.6514262307945209,-0.9759912996984087,0.570722596849781,-0.2662809536786246,0.13987064303245578,-0.768878238762436,1.6697770729754964,0.6970295546754592,-1.2458943035133045,0.5714371426251338,-1.649733485581044,0.5499559996665225,1.0723330067699908,0.20763845609482914,1.7824118746522968,0.22555008809589736,0.8792997310421167,0.07744328984536432,1.7944542060847357,-1.0159431010760618
-0.2276501292266786,0.46575964118336344,-0.9885957350278202,-0.7996631828382486,-0.5794165290391238,-1.4396988597998177,-1.0576861199456413,0.7867520630067828,0.4709051465809486,0.19791047057662764,-0.5365081290514099,-0.7256210010759515,1.2931687902177038,-0.5849332099333628,-0.7605558405034126,-0.13163544327285917,0.7795744360118455,-0.9811962743469026,-0.7594345899549821,0.5663485110806301
0.3642254774386063,-0.5697889881295317,0.3966743468343133,-0.5914063278028554,0.08294554468414515,1.5038985677382646,-0.0167683566371635,0.3812042440488066,-0.2483972503077434,1.3029336424959372,0.9896661740991737,-0.46929534178055576,0.4087980644475118,-0.23055525474101693,-0.1315391630366435,0.3629169815959731,-0.46671987258955444,0.36266408991606275,0.9690732913660077,-0.37182745491333713
-0.33865324734715324,2.1321330096950795,-0.1809265661727275,1.284091928872561,-1.311768774325192,0.33952563930282287,-2.2275763385002625,0.26438210092387726,-0.37450671751847536,-0.188795562906131,2.724155919767192,0.5796877299993157,-2.0163973944705385,-0.021484395570571108,-0.24752368496291813,-0.46395910611437,-0.8447589980433624,0.5500144879598582,-0.812483254996182,1.367418349991851
0.3257618672235081,-0.2809976456122562,-1.566283696191627,-0.4472175748898446,0.2996584683427853,1.0339405897382512,-0.6802844181916058,0.7349121965423278,-0.8662181889606317,0.060675668976095484,-0.2463302323686194,0.24204080985132065,0.3290755180536629,-0.5458179820678971,-1.092323393723575,0.8024400734290759,0.9142501477990187,-1.8285314145088718,-1.175785974609016,0.5071530633140474
-1.0750553487526298,0.788528700978946,0.14494410429757848,-0.9329050010322275,0.17459025314784113,-0.7326791754786994,0.020866210590643173,-0.9114837054090749,-0.6529412148230023,0.5481083337859027,-0.8312070021296292,0.2960314558191279,1.2165208032685815,0.14527339642836384,-0.25772006061058766,-0.23390435787944094,0.7756703916490308,1.3618984496634512,2.685972784548362,-1.4655958958636934
1.1994782435215006,0.3496361478791154,-2.368424286094329,0.713711593127047,-0.27697400464218663,-0.16204478831632885,-1.830167167452112,2.294788995894511,-1.1554185848579464,-2.6674521183222124,0.1739416913890518,1.1900538790347681,-0.772589168332416,-1.6221952387018526,-1.346505994628845,-2.2803505804223807,0.9540683384618925,0.08042921947035124,0.9498084374311653,-0.8598194104844935
-1.7096126895900088,-1.47674158102726,-0.3049776092244104,-2.2886550595522186,2.1844971493299057,0.3149427270392549,0.8654729985304617,-1.0017654035280141,0.3574735372075366,0.8985601660197192,-0.29115673043309037,-1.5133308174440165,1.7979875944058077,-0.6918558117819784,-0.5389071334335831,0.46885124372135023,1.0124824147339901,0.290497888563175,0.24281134501339782,-1.2784267449865476
-1.0415425237859794,-2.2591332656822827,-0.7584582933312519,-1.98194859019248,2.3530946729517197,-1.4270766776780899,1.5363334847637133,2.1992824128723485,-1.2349117634156102,-2.1309964810395208,-1.2759990384200754,-0.09656817653745732,0.6253094789128012,-1.1598398693255596,-0.3803272136978187,-0.7645797441521147,1.072500371249661,-1.3663190496117934,-0.35087842702802147,0.7779506900753286
0.24058680919689157,-1.6943890335524512,-0.1774032730622583,-0.25664591084680294,1.5252010096003,-0.37902015956629787,0.3247427494075416,1.04384072463939,1.9195199742835132,-0.9812452239477393,0.40739025235614784,-1.2721778620369275,-0.028136830786101092,-0.8039378558226727,-0.0686848150094125,0.6092176284585145,-0.4858941673274053,-0.43177837435212924,-0.9097131702890631,1.1833971288741132
1.4747170115123045,-0.2187747261552365,-0.9145640987304788,0.9725275932736739,-1.1196300109055541,-0.10718823910362404,-0.18863524330307202,1.3433554473471583,0.25095009843001753,-1.127235404690094,0.007826936967243861,0.21868685907121427,-1.0798935333578075,0.27528371477292046,-0.93177219689283,-0.3033661083049154,0.06578149916088893,-0.8789405574201717,1.113808666798998,1.6486231446051955
0.2832876490369271,1.0521223902003236,0.8928745062661384,-0.010833113355323231,-0.9325732898828871,2.0250973097678373,2.171365523968053,0.3112597905549753,-0.16996934711451298,0.46795084188739877,1.6996910606199436,-0.9550739619410255,-0.6583727278110829,-0.7050420113647656,0.9423340304724694,-1.3213343374446551,-2.33933115136726,0.02199930247657675,0.14837016601963277,-2.4230157084193085
-0.24572796657918713,-0.6652180941598734,0.009308837242130876,-0.21067400343313283,1.0001339344668336,-0.6312158663077572,-0.315033521073694,0.6438542587499537,-0.1268636708478653,-0.9496727361167429,1.6076744728330188,-0.499479076007683,-1.3680673776289278,-0.1856474860099241,-0.49070745361957585,0.15305254332806892,-1.1349576641956762,1.4555005141857118,-1.5829233972199246,0.20372190683040395
-1.4295803393744941,0.13453204501553237,0.025789713140535155,-0.8653889071997637,0.2513583724130105,-2.0332899143073218,1.6130247941111404,-0.38600400124550366,-1.175425695927938,-0.24400238367855204,0.1487005997966563,-0.12075440328883351,0.648445396015821,1.560680707634003,-0.46798598909323663,0.5267099859719141,-0.7891697503652898,0.993872090356185,-0.12952284324892308,1.5437806043146018
-0.18877526279721854,0.1473034455110055,-0.4547159619144775,0.039858028968353186,-0.03803914984794902,-0.40323741774002975,-0.590580198387456,-0.6402512268006355,-0.7590747098572171,0.44085208707428963,1.1230634311585894,-0.9818005339264744,-0.9106682703502228,0.7791286894220419,-0.348047478839885,0.31275109289503844,-0.42524418568533545,0.44460659667589747,-1.1912101442336573,1.3685531448836146
-0.016404346366604507,2.619523866995922,0.5772698931225956,1.3626419298829233,-1.36134843716182,0.44785332979882403,1.7733448948124975,-0.8713713296736543,1.6352493399097783,0.32825718270913,-0.7270943283269431,0.033891412879939804,-1.0453573197750214,0.1462526567370193,0.6654963427408711,-0.9333236592361833,-0.6952566300044152,-1.5490783897459426,-0.39186857169418143,-1.21054924181407
